trip_id,driver_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_1603,driver_35,2025-07-09 04:42:06,2025-07-09 05:08:06,1105 Prosper Freeway,846 Shoup Mall,44.0,completed
trip_1604,driver_44,2025-07-09 04:13:43,2025-07-09 05:01:43,317 Santa Fe Spur,618 Bridgeview Garden,6.3,completed
trip_1605,driver_32,2025-07-09 04:28:45,2025-07-09 05:23:45,818 Dormitory Trace,,33.61,completed
trip_1606,driver_42,2025-07-09 04:47:18,2025-07-09 05:42:18,70 Persia Mews,253 Mirando Parkway,49.22,completed
trip_1607,driver_6,2025-07-09 04:48:32,2025-07-09 05:27:32,706 Colby Junction,599 Brazil Point,23.8,completed
trip_1608,driver_28,2025-07-09 04:32:39,2025-07-09 05:26:39,1232 San Lorenzo Heights,622 West Pacific Park,15.44,completed
trip_1609,driver_48,2025-07-09 04:35:17,2025-07-09 04:40:17,1369 Westgate Highway,658 Maynard Mall,7.86,cancelled
trip_1610,driver_31,2025-07-09 04:07:50,2025-07-09 05:04:50,,721 Homer Extension,43.11,completed
trip_1611,driver_36,2025-07-09 04:29:20,2025-07-09 04:58:20,747 Telegraph Hill Square,304 Harvard Circle,7.27,completed
trip_1612,driver_8,2025-07-09 04:10:31,2025-07-09 05:03:31,604 Gibbon Shore,588 Bush Parkway,30.42,completed
trip_1613,driver_29,2025-07-09 04:32:13,2025-07-09 05:20:13,395 Northgate Boulevard,1069 Vesta Arcade,20.84,completed
trip_1614,driver_35,2025-07-09 04:10:04,2025-07-09 04:25:04,972 Wattson Bend,1118 Candlewood Route,20.08,completed
trip_1615,driver_37,2025-07-09 04:37:01,2025-07-09 05:27:01,888 Gaven Lodge,326 Kenneth Rexroth Place,40.43,completed
trip_1616,driver_32,2025-07-09 04:15:56,2025-07-09 04:32:56,1314 North Point Spur,1055 General Kennedy Pike,24.93,in_progress
trip_1617,driver_7,2025-07-09 03:26:28,2025-07-09 03:42:28,366 De Long Terrace,441 Spreckels Lake Ferry,32.89,completed
trip_1618,driver_5,2025-07-09 03:36:47,2025-07-09 04:13:47,95 West View Spur,586 Emma Route,45.27,completed
trip_1619,driver_21,2025-07-09 03:48:12,2025-07-09 04:03:12,1130 Rosa Parks Lake,956 Newhall Heights,41.0,completed
trip_1620,driver_38,2025-07-09 03:16:22,2025-07-09 04:10:22,1045 Livingston Street,1010 Normandie Turnpike,17.82,completed
trip_1621,driver_21,2025-07-09 03:57:43,2025-07-09 04:23:43,1011 Arbor Pass,698 Black Bayou,29.81,completed
trip_1622,driver_26,2025-07-09 03:21:58,2025-07-09 04:10:58,814 Pinehurst Street,115 Jessie Alley,48.54,completed
trip_1623,driver_48,2025-07-09 03:55:06,2025-07-09 04:26:06,428 Jerome Rapids,663 Forest Knolls Annex,42.99,completed
trip_1624,driver_30,2025-07-09 03:16:59,2025-07-09 03:35:59,1175 Beatrice Run,1119 Avocet Road,6.5,completed
trip_1625,driver_46,2025-07-09 03:15:12,2025-07-09 03:52:12,124 Burnett Lane,433 Kalmanovitz Rapids,12.66,completed
trip_1626,driver_38,2025-07-09 03:24:21,2025-07-09 04:12:21,762 Stockton Trail,571 Pasadena Path,32.72,completed
trip_1627,driver_44,2025-07-09 03:26:52,2025-07-09 03:34:52,1005 Truby Mall,1240 Virginia Run,42.69,completed
trip_1628,driver_11,2025-07-09 03:06:14,2025-07-09 03:49:14,149 Mclaren Lodge Access Route,940 Gatun Bridge,29.06,completed
trip_1629,driver_6,2025-07-09 03:23:15,2025-07-09 04:22:15,1173 Monterey Field,1344 Rolph Mews,21.12,completed
trip_1630,driver_30,2025-07-09 03:23:39,2025-07-09 04:11:39,120 Emma Parkway,990 Gladys Square,,completed
trip_1631,driver_13,2025-07-09 03:45:10,2025-07-09 04:17:10,880 Avenue D Heights,516 Lucerne Ferry,47.54,in_progress
trip_1632,driver_38,2025-07-09 03:21:31,2025-07-09 03:43:31,685 Quintara Manor,37 North 15Th Crossing,49.42,completed
trip_1633,driver_50,2025-07-09 03:18:41,2025-07-09 04:09:41,432 Bliss Ranch,427 Gatun Crossing,20.95,completed
trip_1634,driver_40,2025-07-09 03:22:33,2025-07-09 04:04:33,29 Indiana Lane,653 Mcdowell Canyon,39.14,completed
trip_1635,driver_45,2025-07-09 03:11:58,2025-07-09 04:08:58,457 Lakeview Rapids,795 Dewitt Green,40.13,completed
trip_1636,driver_12,2025-07-09 03:08:21,2025-07-09 03:46:21,983 Lapham Shore,648 Detroit Spur,44.12,completed
trip_1637,driver_23,2025-07-09 03:17:19,2025-07-09 03:27:19,251 Webster Hills,273 Kearny Plaza,28.72,completed
trip_1638,driver_11,2025-07-09 03:01:01,2025-07-09 03:47:01,885 Johnstone Hills,972 Vara Lake,,completed
trip_1639,driver_31,2025-07-09 03:49:00,2025-07-09 04:20:00,1052 Natick Point,157 Vale Terrace,16.94,completed
trip_1640,driver_48,2025-07-09 03:24:26,2025-07-09 03:37:26,,1096 Columbus Shore,,cancelled
trip_1641,driver_20,2025-07-09 03:33:34,2025-07-09 04:04:34,393 Earl Junction,946 Tulane Terrace,33.97,completed
trip_1642,driver_19,2025-07-09 03:36:40,2025-07-09 04:19:40,585 Uranus Terrace,100 Galilee Freeway,38.34,completed
trip_1643,driver_28,2025-07-09 03:29:49,2025-07-09 03:46:49,847 San Bruno Extension,659 Hunter Plaza,30.37,completed
trip_1644,driver_12,2025-07-09 03:22:10,2025-07-09 03:37:10,284 Paloma Turnpike,824 Yale Park,28.09,completed
trip_1645,driver_42,2025-07-09 03:16:23,2025-07-09 03:38:23,915 Yerba Buena Crossing,403 Juniper Walk,37.11,completed
trip_1646,driver_27,2025-07-09 03:27:29,2025-07-09 03:46:29,1147 Palm Lodge,1381 Merchant Viaduct,41.18,completed
trip_1647,driver_15,2025-07-09 03:43:13,2025-07-09 03:57:13,920 Jennifer Crescent,,46.14,completed
trip_1648,driver_30,2025-07-09 03:15:43,2025-07-09 03:45:43,112 Crestmont Mall,88 Eastman Road,10.31,completed
trip_1649,driver_9,2025-07-09 03:14:34,2025-07-09 03:43:34,1079 Schofield Station,434 Lansdale Extension,8.41,completed
trip_1650,driver_19,2025-07-09 03:54:16,2025-07-09 04:12:16,1022 Essex Lake,29 Infantry Circle,24.28,completed
trip_1651,driver_47,2025-07-09 03:23:21,2025-07-09 03:49:21,,1118 Inverness Green,35.35,completed
trip_1652,driver_14,2025-07-09 03:56:29,2025-07-09 04:49:29,193 Hawkins Viaduct,,42.94,completed
trip_1653,driver_28,2025-07-09 03:15:26,2025-07-09 03:52:26,258 Rey Stravenue,430 Holloway Pine,7.11,completed
trip_1654,driver_40,2025-07-09 03:30:34,2025-07-09 04:07:34,461 Ash Plaza,1378 Sadowa Parkway,41.5,completed
trip_1655,driver_25,2025-07-09 03:00:49,2025-07-09 03:11:49,286 Toyon Run,379 Uranus Pike,47.28,completed
trip_1656,driver_43,2025-07-09 03:26:39,2025-07-09 03:51:39,,1307 Otega Bend,17.11,completed
trip_1657,driver_45,2025-07-09 03:16:35,2025-07-09 04:10:35,1037 R Path,1039 Cushman Spur,5.14,completed
trip_1658,driver_45,2025-07-09 03:48:55,2025-07-09 04:30:55,1183 Boylston Pine,116 Allston Boulevard,7.36,completed
trip_1659,driver_34,2025-07-09 03:18:58,2025-07-09 03:37:58,1162 Isola Green,936 Anza Gardens,38.17,completed
trip_1660,driver_32,2025-07-09 03:57:23,2025-07-09 04:31:23,468 Flournoy Drive,1107 Clara Crossing,9.16,completed
trip_1661,driver_22,2025-07-09 03:23:32,2025-07-09 03:35:32,899 College Center,1260 Turk Estate,6.69,completed
trip_1662,driver_28,2025-07-09 03:01:23,2025-07-09 04:00:23,1136 Hansen Lodge,1155 Gladstone Place,40.65,completed
trip_1663,driver_49,2025-07-09 03:14:53,2025-07-09 03:53:53,167 Manor Junction,786 Quickstep Drive,10.34,completed
trip_1664,driver_20,2025-07-09 03:38:27,2025-07-09 04:01:27,136 Cottage Parkway,1326 Southwood Hill,47.6,completed
trip_1665,driver_8,2025-07-09 03:30:41,2025-07-09 04:02:41,1308 Dunshee Walk,1364 Avenue B Alley,12.21,completed
trip_1666,driver_47,2025-07-09 03:51:17,2025-07-09 04:38:17,286 Garlington Pike,605 Middle Point Plaza,38.99,completed
trip_1667,driver_27,2025-07-09 03:30:49,2025-07-09 04:08:49,247 Torney Garden,1331 Loyola Lane,6.34,completed
trip_1668,driver_23,2025-07-09 03:52:36,2025-07-09 04:26:36,1029 Wall Path,379 Gloria Run,30.15,completed
trip_1669,driver_3,2025-07-09 03:50:14,2025-07-09 04:31:14,703 Clinton Junction,926 Osgood Landing,6.84,completed
trip_1670,driver_45,2025-07-09 03:42:17,2025-07-09 04:21:17,595 Merrie Field,185 Tacoma Extension,21.76,completed
trip_1671,driver_24,2025-07-09 03:19:57,2025-07-09 04:07:57,628 Powell Alley,998 Olive Hill,26.38,completed
trip_1672,driver_31,2025-07-09 03:52:46,2025-07-09 04:08:46,1264 Santa Ysabel Spur,366 Willard Park,41.66,completed
trip_1673,driver_46,2025-07-09 03:49:39,2025-07-09 03:58:39,724 Linden Plaza,,23.06,completed
trip_1674,driver_9,2025-07-09 03:11:51,2025-07-09 03:55:51,798 Trader Vic Lake,1071 Flournoy Lodge,28.27,cancelled
trip_1675,driver_4,2025-07-09 03:51:30,2025-07-09 04:41:30,945 Felix Grove,1198 Regent Rapids,20.83,completed
trip_1676,driver_39,2025-07-09 03:42:53,2025-07-09 04:37:53,1100 Rayburn Freeway,632 Campbell Estate,13.2,completed
trip_1677,driver_7,2025-07-09 03:44:32,2025-07-09 04:25:32,407 Julian Parkway,302 John F Kennedy Lake,,completed
trip_1678,driver_49,2025-07-09 03:06:59,2025-07-09 03:39:59,503 Kiska Crossing,863 Mark Twain Spur,16.24,completed
trip_1679,driver_48,2025-07-09 03:50:31,2025-07-09 04:02:31,992 San Marcos Canyon,488 Galindo Mall,25.93,completed
trip_1680,driver_46,2025-07-09 03:06:38,2025-07-09 03:46:38,470 Townsend Bayou,1168 Quartz Gardens,7.98,completed
trip_1681,driver_10,2025-07-09 03:52:35,2025-07-09 04:51:35,1132 Vicente Glen,,48.2,completed
trip_1682,driver_24,2025-07-09 03:52:11,2025-07-09 04:23:11,465 Prosper Stravenue,945 Blake Manor,8.15,completed
trip_1683,driver_45,2025-07-09 03:36:31,2025-07-09 04:07:31,176 Guttenberg Point,967 Lysette Gardens,7.3,completed
trip_1684,driver_8,2025-07-09 03:27:18,2025-07-09 03:59:18,1088 Twin Peaks Canyon,949 Van Buren Lodge,25.65,completed
trip_1685,driver_45,2025-07-09 03:32:33,2025-07-09 04:21:33,629 Birchwood Place,892 Pollard Ferry,43.09,completed
trip_1686,driver_23,2025-07-09 03:03:50,2025-07-09 03:11:50,637 Helena Rapids,1297 Devonshire Trail,22.04,completed
trip_1687,driver_24,2025-07-09 03:28:24,2025-07-09 04:28:24,1171 Merrill Grove,1274 Veterans Drive,46.44,completed
trip_1688,driver_8,2025-07-09 03:56:11,2025-07-09 04:02:11,291 Molimo Hill,1098 Knott Walk,42.81,completed
trip_1689,driver_6,2025-07-09 03:34:21,2025-07-09 04:32:21,512 Long Square,722 Central Magazine Pass,17.96,completed
trip_1690,driver_26,2025-07-09 03:13:14,2025-07-09 03:26:14,1175 Niantic Expressway,771 Ggp Access Road Lodge,9.79,completed
trip_1691,driver_33,2025-07-09 03:41:13,2025-07-09 04:33:13,53 Tompkins Lodge,,41.65,completed
trip_1692,driver_11,2025-07-09 03:38:37,2025-07-09 04:06:37,605 Sanchez Heights,165 Thor Pike,30.37,completed
trip_1693,driver_12,2025-07-09 03:27:18,2025-07-09 03:35:18,405 Texas Lane,657 Rickard Canyon,21.87,completed
trip_1694,driver_26,2025-07-09 02:11:13,2025-07-09 02:44:13,1177 Hubbell Road,1180 Boalt Arcade,45.79,completed
trip_1695,driver_29,2025-07-09 02:21:48,2025-07-09 03:17:48,519 Martin Luther King Jr Garden,1203 Malden Annex,39.48,completed
trip_1696,driver_29,2025-07-09 02:45:27,2025-07-09 03:08:27,,1312 Perego Freeway,29.28,completed
trip_1697,driver_6,2025-07-09 02:23:32,2025-07-09 02:58:32,684 Fifth Loop,887 Century Highway,47.76,completed
trip_1698,driver_45,2025-07-09 02:58:43,2025-07-09 03:28:43,1335 Palm Path,108 Brant Avenue,40.24,completed
trip_1699,driver_49,2025-07-09 02:12:45,2025-07-09 02:21:45,1011 Norton Green,,19.73,completed
trip_1700,driver_27,2025-07-09 02:27:56,2025-07-09 03:25:56,496 Hoffman Hills,1229 Mary Teresa Crossing,24.97,cancelled
trip_1701,driver_27,2025-07-09 02:00:00,2025-07-09 02:11:00,519 Ironwood Stravenue,1230 Elwood Pass,23.31,completed
trip_1702,driver_43,2025-07-09 02:49:49,2025-07-09 03:04:49,1066 Doric Walk,522 Lobos Row,31.76,completed
trip_1703,driver_45,2025-07-09 02:26:12,2025-07-09 02:31:12,688 Hillcrest Crescent,150 John Muir Parkway,46.45,completed
trip_1704,driver_28,2025-07-09 02:54:10,2025-07-09 03:45:10,254 Saroyan Creek,918 Josepha Place,7.61,completed
trip_1705,driver_11,2025-07-09 02:03:07,2025-07-09 02:23:07,207 Tenny Place,669 Page Plaza,29.53,completed
trip_1706,driver_23,2025-07-09 02:58:48,2025-07-09 03:49:48,418 Tompkins Lane,81 Rivera Gardens,20.85,completed
trip_1707,driver_9,2025-07-09 02:09:39,2025-07-09 02:43:39,559 Golf Course Center,891 Athens Plaza,33.56,completed
trip_1708,driver_39,2025-07-09 02:45:17,2025-07-09 03:27:17,302 Cook Lane,910 Baker Bridge,40.87,completed
trip_1709,driver_29,2025-07-09 02:34:48,2025-07-09 03:09:48,796 Kensington Field,320 Mint Gardens,42.23,completed
trip_1710,driver_21,2025-07-09 02:57:05,2025-07-09 03:54:05,16 Stillings Gardens,779 Balboa Turnpike,20.47,completed
trip_1711,driver_27,2025-07-09 02:59:14,2025-07-09 03:20:14,725 Bepler Pass,550 Compton Spur,47.22,completed
trip_1712,driver_49,2025-07-09 02:29:53,2025-07-09 02:41:53,626 Palo Alto Square,325 Peabody Point,,completed
trip_1713,driver_23,2025-07-09 02:36:55,2025-07-09 03:35:55,581 Noriega Row,595 Fayette Lodge,27.05,cancelled
trip_1714,driver_25,2025-07-09 02:16:19,2025-07-09 03:07:19,279 Clinton Manor,502 Newburg Bend,16.89,completed
trip_1715,driver_37,2025-07-09 02:45:48,2025-07-09 03:02:48,351 Brady Manor,330 Weston Center,35.53,completed
trip_1716,driver_34,2025-07-09 02:14:30,2025-07-09 02:37:30,,265 Lysette Walk,11.15,completed
trip_1717,driver_26,2025-07-09 02:34:23,2025-07-09 03:11:23,817 Burr Spur,1098 Sweeny Bypass,33.12,completed
trip_1718,driver_41,2025-07-09 02:29:55,2025-07-09 03:29:55,43 Rio Loop,1346 Olmstead Rapids,37.69,completed
trip_1719,driver_4,2025-07-09 02:22:50,2025-07-09 03:11:50,289 Brentwood Court,,7.93,completed
trip_1720,driver_7,2025-07-09 02:06:21,2025-07-09 03:03:21,1225 Belmont Station,90 Dorcas Highway,44.83,completed
trip_1721,driver_8,2025-07-09 02:19:40,2025-07-09 02:50:40,273 Mariner Trail,321 Balance Creek,40.86,completed
trip_1722,driver_11,2025-07-09 02:19:10,2025-07-09 03:06:10,748 Brosnan Parkway,1166 Petrarch Extension,38.36,completed
trip_1723,driver_15,2025-07-09 02:21:40,2025-07-09 02:53:40,1308 Lois Stravenue,883 Wyman Estate,45.35,completed
trip_1724,driver_28,2025-07-09 02:28:38,2025-07-09 03:17:38,71 Chinook Parkway,152 San Anselmo Pass,25.22,completed
trip_1725,driver_50,2025-07-09 02:21:25,2025-07-09 02:42:25,,535 Walter U Lum Landing,39.24,completed
trip_1726,driver_43,2025-07-09 02:49:35,2025-07-09 03:45:35,1037 Annapolis Hill,231 Del Sur Bend,47.44,completed
trip_1727,driver_1,2025-07-09 02:23:51,2025-07-09 03:15:51,1045 Garfield Pass,257 Mangels Trace,22.1,completed
trip_1728,driver_5,2025-07-09 02:30:35,2025-07-09 03:19:35,277 Rosemont Mews,375 Crestwell Plaza,48.17,completed
trip_1729,driver_49,2025-07-09 02:19:29,2025-07-09 02:33:29,353 Pagoda Landing,788 Kaplan Motorway,19.5,in_progress
trip_1730,driver_21,2025-07-09 02:58:15,2025-07-09 03:29:15,1340 Bannock Bypass,317 Escondido Hills,10.71,cancelled
trip_1731,driver_18,2025-07-09 02:20:25,2025-07-09 02:30:25,960 Pinar Expressway,69 Mojave Ferry,20.96,completed
trip_1732,driver_29,2025-07-09 02:14:37,2025-07-09 02:23:37,791 Eddy Stravenue,1213 Greely Alley,,cancelled
trip_1733,driver_3,2025-07-09 02:30:23,2025-07-09 03:01:23,605 Arago Walk,980 Winding Rapids,22.47,completed
trip_1734,driver_29,2025-07-09 02:17:25,2025-07-09 03:03:25,1307 Brush Field,647 San Juan Manor,38.25,completed
trip_1735,driver_33,2025-07-09 02:24:03,2025-07-09 02:31:03,799 Fairfax Place,865 Woodland Stravenue,47.89,completed
trip_1736,driver_9,2025-07-09 02:06:57,2025-07-09 03:05:57,1234 Spring Avenue,875 Moscow Mews,20.14,completed
trip_1737,driver_9,2025-07-09 02:00:31,2025-07-09 02:48:31,333 Robinson Bypass,1379 Sanchez Trace,,completed
trip_1738,driver_30,2025-07-09 02:30:11,2025-07-09 02:40:11,,824 Campbell Plaza,36.16,completed
trip_1739,driver_29,2025-07-09 02:46:07,2025-07-09 02:59:07,1009 Pond Bypass,1282 Delta Turnpike,49.23,completed
trip_1740,driver_10,2025-07-09 02:16:56,2025-07-09 02:49:56,561 Raycliff Spur,919 Bromley Court,13.65,cancelled
trip_1741,driver_10,2025-07-09 02:49:34,2025-07-09 03:18:34,634 Grand View Square,400 Bell Lake,14.09,completed
trip_1742,driver_2,2025-07-09 02:04:02,2025-07-09 02:15:02,843 Merrill Avenue,920 Rousseau Landing,49.55,completed
trip_1743,driver_15,2025-07-09 02:24:38,2025-07-09 03:12:38,319 Elgin Extension,405 Mojave Canyon,7.62,completed
trip_1744,driver_2,2025-07-09 02:27:06,2025-07-09 02:54:06,1392 Jack London Boulevard,811 Carr Turnpike,37.31,completed
trip_1745,driver_42,2025-07-09 02:38:03,2025-07-09 03:34:03,133 Valley Square,925 Lori Alley,29.76,cancelled
trip_1746,driver_42,2025-07-09 02:56:12,2025-07-09 03:09:12,836 Ludlow Circle,268 Granada Green,44.45,completed
trip_1747,driver_40,2025-07-09 02:05:06,2025-07-09 02:23:06,65 Bluestone Terrace,272 Newcomb Arcade,23.76,completed
trip_1748,driver_45,2025-07-09 02:57:13,2025-07-09 03:09:13,801 Emerson Mall,1313 Cabrillo Trail,18.45,cancelled
trip_1749,driver_47,2025-07-09 02:04:06,2025-07-09 02:14:06,1232 Troy Heights,682 Treasury Grove,18.0,completed
trip_1750,driver_10,2025-07-09 02:22:53,2025-07-09 02:40:53,50 Liberty Turnpike,839 Manchester Drive,43.62,completed
trip_1751,driver_15,2025-07-09 02:52:04,2025-07-09 02:59:04,1179 Ninth Lodge,1303 Santa Clara Crescent,17.1,completed
trip_1752,driver_9,2025-07-09 02:23:07,2025-07-09 03:01:07,1372 Castro Freeway,737 Yale Cove,47.25,completed
trip_1753,driver_18,2025-07-09 02:30:41,2025-07-09 03:19:41,219 Montgomery Freeway,1054 Latona Shore,44.55,completed
trip_1754,driver_18,2025-07-09 02:37:02,2025-07-09 03:15:02,1116 Dogwood Lane,114 Sycamore Avenue,35.49,completed
trip_1755,driver_23,2025-07-09 02:53:50,2025-07-09 03:30:50,525 La Salle Annex,96 Laguna Honda Rapids,29.3,completed
trip_1756,driver_45,2025-07-09 02:55:29,2025-07-09 03:40:29,412 Rankin Viaduct,557 Mars Highway,44.5,completed
trip_1757,driver_45,2025-07-09 02:40:21,2025-07-09 03:39:21,690 Storrie Avenue,1198 Al Scoma Drive,21.77,completed
trip_1758,driver_50,2025-07-09 02:19:17,2025-07-09 02:55:17,544 Shore View Boulevard,1259 Carrie Plaza,16.51,completed
trip_1759,driver_22,2025-07-09 02:15:21,2025-07-09 03:02:21,322 Elmira Pine,988 Mercedes Heights,30.31,completed
trip_1760,driver_41,2025-07-09 02:28:09,2025-07-09 02:54:09,190 Yukon Estate,562 Parkridge Heights,20.0,completed
trip_1761,driver_13,2025-07-09 02:54:44,2025-07-09 03:23:44,1001 Gardener Viaduct,929 Stigwood Hills,49.63,completed
trip_1762,driver_47,2025-07-09 02:51:56,2025-07-09 03:29:56,1265 Acadia Street,860 Ross Parkway,14.81,in_progress
trip_1763,driver_20,2025-07-09 02:36:07,2025-07-09 03:07:07,1194 Italy Expressway,1373 Cityview Expressway,14.76,completed
trip_1764,driver_6,2025-07-09 02:24:29,2025-07-09 02:40:29,682 Reeves Stravenue,1153 Middle West Hills,5.12,completed
trip_1765,driver_22,2025-07-09 02:23:43,2025-07-09 02:30:43,772 Ils Landing,165 Battery East Crossing,9.44,completed
trip_1766,driver_17,2025-07-09 02:49:51,2025-07-09 03:29:51,580 Richards Lane,1002 Saint Elmo Plaza,43.44,completed
trip_1767,driver_8,2025-07-09 02:50:11,2025-07-09 03:34:11,1216 Eaton Bayou,1112 Parker Trail,27.84,completed
trip_1768,driver_2,2025-07-09 02:31:23,2025-07-09 03:26:23,310 Avenue D Gardens,589 Elmira Estate,41.36,completed
trip_1769,driver_6,2025-07-09 02:41:51,2025-07-09 02:47:51,169 Wayne Pass,627 Peabody Arcade,12.87,completed
trip_1770,driver_11,2025-07-09 02:33:21,2025-07-09 03:15:21,1249 Sagamore Hill,,41.2,completed
trip_1771,driver_7,2025-07-09 01:54:37,2025-07-09 02:07:37,561 Sanches Road,1195 Acevedo Shore,29.85,completed
trip_1772,driver_49,2025-07-09 01:47:06,2025-07-09 02:29:06,1147 Pinar Street,517 Dublin Glen,33.1,completed
trip_1773,driver_44,2025-07-09 01:04:20,2025-07-09 01:53:20,1310 Theresa Field,1235 Ventura Stravenue,35.38,completed
trip_1774,driver_5,2025-07-09 01:18:00,2025-07-09 02:01:00,89 Santa Monica Turnpike,792 Eucalyptus Bridge,30.57,completed
trip_1775,driver_10,2025-07-09 01:46:35,2025-07-09 02:28:35,965 Lippard Bridge,641 Farragut Creek,12.44,in_progress
trip_1776,driver_28,2025-07-09 01:40:10,2025-07-09 02:13:10,532 Macedonia Park,563 Foote Road,10.7,completed
trip_1777,driver_14,2025-07-09 01:45:19,2025-07-09 02:19:19,,34 Davenport Expressway,,completed
trip_1778,driver_5,2025-07-09 01:09:13,2025-07-09 02:09:13,336 Wool Boulevard,300 Britton Road,23.46,completed
trip_1779,driver_7,2025-07-09 01:54:05,2025-07-09 02:34:05,709 Rossi Canyon,1072 Santa Cruz Walk,5.92,completed
trip_1780,driver_14,2025-07-09 01:36:04,2025-07-09 02:19:04,825 Todd Ferry,1248 San Juan Rapids,20.78,completed
trip_1781,driver_32,2025-07-09 01:54:38,2025-07-09 02:10:38,106 Bepler Heights,1268 Kobbe Pine,47.74,completed
trip_1782,driver_6,2025-07-09 01:35:28,2025-07-09 02:10:28,116 Crestlake Court,258 Progress Bypass,14.48,completed
trip_1783,driver_36,2025-07-09 01:41:01,2025-07-09 02:21:01,404 Sergeant John V Young Shore,34 Storrie Green,,in_progress
trip_1784,driver_28,2025-07-09 01:19:52,2025-07-09 01:41:52,828 Arleta Turnpike,339 Onique Parkway,,cancelled
trip_1785,driver_14,2025-07-09 01:15:00,2025-07-09 01:40:00,1059 Otter Cove Bend,1176 Andrew Cove,41.66,completed
trip_1786,driver_42,2025-07-09 01:59:54,2025-07-09 02:27:54,439 Berkshire Avenue,470 Marengo Pike,21.61,completed
trip_1787,driver_4,2025-07-09 01:20:03,2025-07-09 01:42:03,882 Edgardo Boulevard,337 Gatun Court,30.67,completed
trip_1788,driver_21,2025-07-09 01:54:51,2025-07-09 02:17:51,651 La Bica Hills,,29.67,completed
trip_1789,driver_21,2025-07-09 01:06:28,2025-07-09 01:38:28,570 Aptos Ferry,,45.67,completed
