trip_id,driver_id,user_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_1797,driver_18,user_58,2025-07-10 10:13:44,2025-07-10 10:23:44,1235 Reardon Row,368 Dunsmuir Lane,39.54,completed
trip_1798,driver_4,user_71,2025-07-10 04:50:17,2025-07-10 05:06:17,85 Treasure Island Crossing,1104 Islais Gardens,39.77,completed
trip_1799,driver_20,user_60,2025-07-10 05:28:20,2025-07-10 06:14:20,1107 Balhi Glen,671 Schwerin Square,20.65,completed
trip_1800,driver_9,user_46,2025-07-10 03:45:08,2025-07-10 04:02:08,1083 Constanso Road,455 South Van Ness Route,14.13,completed
trip_1801,driver_19,user_74,2025-07-10 23:08:37,2025-07-11 00:02:37,211 Ledyard Trace,1280 Polaris Lodge,12.33,in_progress
trip_1802,driver_1,user_74,2025-07-10 22:37:06,2025-07-10 23:03:06,433 Mount Heights,699 Jules Lane,,completed
trip_1803,driver_4,user_57,2025-07-10 19:06:13,2025-07-10 19:42:13,424 Sunrise Annex,1268 Shields Cove,18.32,completed
trip_1804,driver_11,user_52,2025-07-10 13:00:19,2025-07-10 13:20:19,,684 Bruce Estate,22.18,completed
trip_1805,driver_14,user_66,2025-07-10 04:55:36,2025-07-10 05:42:36,781 Graystone Plaza,1281 Acton Creek,,cancelled
trip_1806,driver_15,user_72,2025-07-10 02:41:02,2025-07-10 03:08:02,10 Whitney Young Point,1276 Charter Oak Place,46.0,completed
trip_1807,driver_4,user_73,2025-07-10 08:20:47,2025-07-10 08:34:47,118 Albatross Grove,,12.02,completed
trip_1808,driver_14,user_74,2025-07-10 18:55:12,2025-07-10 19:00:12,1173 Romain Ranch,1079 Francis Creek,27.51,completed
trip_1809,driver_16,user_67,2025-07-10 10:17:14,2025-07-10 10:27:14,347 Espanola Square,459 Seville Trace,49.61,completed
trip_1810,driver_2,user_49,2025-07-10 20:28:52,2025-07-10 21:13:52,,443 Terra Vista Extension,49.42,completed
trip_1811,driver_12,user_63,2025-07-10 11:59:10,2025-07-10 12:09:10,790 Ripley Row,1048 Mckinley Square,,completed
trip_1812,driver_3,user_57,2025-07-10 16:38:15,2025-07-10 16:53:15,716 Oceanview Trace,,28.7,completed
trip_1813,driver_17,user_76,2025-07-10 19:09:02,2025-07-10 19:48:02,148 Mission Rock Glen,759 Hollister Place,14.58,completed
trip_1814,driver_3,user_63,2025-07-10 13:08:59,2025-07-10 13:51:59,348 Hoffman Parkway,185 Havens Lake,36.02,completed
trip_1815,driver_11,user_55,2025-07-10 05:26:29,2025-07-10 06:24:29,1364 Adair Drive,1370 Century Turnpike,35.55,completed
trip_1816,driver_16,user_53,2025-07-10 15:07:00,2025-07-10 16:05:00,1291 Whitfield Hills,288 Colby Place,10.33,completed
trip_1817,driver_1,user_59,2025-07-10 11:38:57,2025-07-10 11:50:57,20 Spreckels Lake Field,210 Bella Vista Creek,,in_progress
trip_1818,driver_2,user_56,2025-07-10 07:59:58,2025-07-10 08:04:58,405 Christmas Tree Point Lodge,1202 Java Ranch,13.49,in_progress
trip_1819,driver_4,user_73,2025-07-10 11:02:23,2025-07-10 11:54:23,103 Gabilan Field,561 Walker Pass,37.09,completed
trip_1820,driver_14,user_52,2025-07-10 07:10:33,2025-07-10 07:32:33,10 Jauss Lane,1061 Waldo Station,49.61,completed
trip_1821,driver_2,user_71,2025-07-10 02:06:02,2025-07-10 02:37:02,926 Grattan Pine,153 Ruger Crescent,9.21,completed
trip_1822,driver_6,user_74,2025-07-10 02:36:19,2025-07-10 03:32:19,1329 Mariposa Ferry,801 States Loop,43.62,completed
trip_1823,driver_8,user_78,2025-07-10 05:06:45,2025-07-10 05:21:45,742 Alpine Viaduct,166 Lettuce Park,8.06,cancelled
trip_1824,driver_4,user_60,2025-07-10 13:06:38,2025-07-10 13:45:38,666 Jefferson Rapids,1100 Myra Manor,36.17,completed
trip_1825,driver_18,user_46,2025-07-10 17:39:17,2025-07-10 18:29:17,431 Marina Green Bridge,24 Vernon Road,24.99,completed
trip_1826,driver_15,user_61,2025-07-10 06:59:40,2025-07-10 07:32:40,720 Crestwell Heights,1210 Geneva Lane,12.76,completed
trip_1827,driver_18,user_50,2025-07-10 04:26:23,2025-07-10 05:22:23,798 Carter Circle,,14.94,in_progress
trip_1828,driver_8,user_74,2025-07-10 10:44:03,2025-07-10 10:53:03,63 Sonora Lake,792 Burrows Avenue,16.9,completed
trip_1829,driver_4,user_64,2025-07-10 11:56:55,2025-07-10 12:10:55,1104 Emerald Bend,419 Loma Vista Walk,44.12,completed
trip_1830,driver_16,user_59,2025-07-10 05:20:55,2025-07-10 05:36:55,1170 Card Parkway,,30.25,completed
trip_1831,driver_3,user_72,2025-07-10 03:28:41,2025-07-10 04:02:41,331 Striped Bass Canyon,1027 Plymouth Field,36.02,completed
trip_1832,driver_19,user_66,2025-07-10 10:44:13,2025-07-10 11:02:13,646 Maddux Grove,1229 Minna Road,21.79,cancelled
trip_1833,driver_18,user_66,2025-07-10 11:07:48,2025-07-10 12:06:48,1019 Cortland Freeway,587 Casa Crescent,30.64,completed
trip_1834,driver_11,user_71,2025-07-10 07:32:36,2025-07-10 08:13:36,555 Lake Forest Crescent,539 Parkridge Garden,35.26,completed
trip_1835,driver_15,user_58,2025-07-10 03:37:27,2025-07-10 03:57:27,687 Gateview 3 Junction,,38.18,completed
trip_1836,driver_20,user_75,2025-07-10 03:34:56,2025-07-10 04:31:56,402 Malden Junction,262 Kempton Trace,29.27,completed
trip_1837,driver_19,user_49,2025-07-10 00:52:21,2025-07-10 01:15:21,,779 Foerster Canyon,14.67,completed
trip_1838,driver_9,user_69,2025-07-10 19:52:11,2025-07-10 20:44:11,711 Stern Grove Walk,1204 Baxter Crescent,25.17,completed
trip_1839,driver_4,user_56,2025-07-10 09:47:15,2025-07-10 10:37:15,1365 Milan Park,1173 Armory Ranch,34.99,completed
trip_1840,driver_17,user_62,2025-07-10 06:06:11,2025-07-10 06:46:11,1248 Kirkwood Plaza,103 Ventura Circle,49.98,completed
trip_1841,driver_4,user_56,2025-07-10 01:17:16,2025-07-10 01:51:16,943 Kirkwood Field,45 Dixie Bypass,35.72,completed
trip_1842,driver_11,user_59,2025-07-10 16:11:36,2025-07-10 16:16:36,1329 Peninsula Highway,17 Sanchez Grove,16.56,completed
trip_1843,driver_16,user_51,2025-07-10 17:21:41,2025-07-10 18:09:41,1191 Livingston Crossing,788 El Camino Del Mar Path,19.2,completed
trip_1844,driver_9,user_53,2025-07-10 22:09:18,2025-07-10 22:31:18,1129 Marist Mews,604 Dunsmuir Field,,in_progress
trip_1845,driver_11,user_46,2025-07-10 01:28:28,2025-07-10 02:16:28,730 Wheeler Motorway,534 Guerrero Loop,11.98,completed
trip_1846,driver_13,user_51,2025-07-10 22:29:21,2025-07-10 23:14:21,1246 Wabash Pass,768 Dirk Dirksen Canyon,14.29,completed
trip_1847,driver_10,user_74,2025-07-10 01:07:16,2025-07-10 01:34:16,1180 Dorman Trail,1177 Perasto Trail,16.84,completed
trip_1848,driver_6,user_77,2025-07-10 00:13:24,2025-07-10 00:59:24,542 Letterman Hospital Access Pass,2 Shannon Freeway,38.46,completed
trip_1849,driver_1,user_49,2025-07-10 11:08:50,2025-07-10 11:17:50,1254 Webster Crossing,57 Forest Knolls Run,39.31,completed
trip_1850,driver_18,user_64,2025-07-10 17:22:25,2025-07-10 17:51:25,993 Rico Heights,434 Waithman Freeway,19.86,completed
trip_1851,driver_13,user_60,2025-07-10 19:20:36,2025-07-10 19:30:36,1237 Forest Knolls Circle,81 Martin Luther King Jr Shore,6.25,completed
trip_1852,driver_9,user_68,2025-07-10 04:24:07,2025-07-10 05:17:07,547 Lake Expressway,696 Samoset Walk,37.07,completed
trip_1853,driver_16,user_75,2025-07-10 22:41:45,2025-07-10 22:57:45,9 Karen Highway,1129 Tucker Field,13.87,completed
trip_1854,driver_19,user_52,2025-07-10 06:24:04,2025-07-10 07:05:04,438 Caselli Terrace,1312 Sala Glen,37.29,completed
trip_1855,driver_10,user_71,2025-07-10 21:44:08,2025-07-10 22:26:08,1305 Genoa Ferry,493 Rosa Parks Cove,39.03,completed
trip_1856,driver_19,user_50,2025-07-10 19:05:57,2025-07-10 20:03:57,267 Letterman Junction,35 Henry Freeway,33.23,completed
trip_1857,driver_20,user_62,2025-07-10 06:10:51,2025-07-10 06:21:51,1082 Rey Landing,79 Deems Cove,31.05,completed
trip_1858,driver_16,user_74,2025-07-10 03:56:50,2025-07-10 04:16:50,1004 Hawthorne Viaduct,1266 Salmon Drive,43.06,in_progress
trip_1859,driver_13,user_51,2025-07-10 20:26:04,2025-07-10 21:23:04,409 Comerford Lodge,715 Essex Green,,cancelled
trip_1860,driver_2,user_56,2025-07-10 19:49:31,2025-07-10 20:44:31,238 Winston Rapids,1272 C Motorway,36.26,completed
trip_1861,driver_15,user_70,2025-07-10 13:31:03,2025-07-10 13:47:03,979 Selma Plaza,663 Clairview Field,39.2,completed
trip_1862,driver_11,user_68,2025-07-10 22:37:08,2025-07-10 23:19:08,,,17.87,completed
trip_1863,driver_2,user_77,2025-07-10 03:37:32,2025-07-10 03:56:32,339 Brompton Square,587 Battery East Circle,25.46,completed
trip_1864,driver_10,user_61,2025-07-10 00:47:38,2025-07-10 01:37:38,1255 Howard Bypass,727 Kezar Glen,6.04,completed
trip_1865,driver_10,user_72,2025-07-10 10:11:19,2025-07-10 10:44:19,815 Bella Vista Point,652 Nob Hill Drive,,completed
trip_1866,driver_2,user_74,2025-07-10 13:01:29,2025-07-10 13:33:29,,237 Mabini Lake,,cancelled
trip_1867,driver_19,user_51,2025-07-10 10:39:18,2025-07-10 11:07:18,197 Alvord Motorway,1054 Balceta Crossing,25.5,cancelled
trip_1868,driver_5,user_61,2025-07-10 21:10:08,2025-07-10 21:15:08,322 Sydney Estate,645 Cuvier Green,23.12,cancelled
trip_1869,driver_2,user_71,2025-07-10 18:39:19,2025-07-10 18:51:19,390 Morningside Alley,427 Market Square,26.03,completed
trip_1870,driver_6,user_66,2025-07-10 20:33:32,2025-07-10 21:31:32,1389 South Spur,592 Portola Annex,28.87,completed
trip_1871,driver_20,user_66,2025-07-10 02:25:10,2025-07-10 03:08:10,163 Windsor Creek,300 Seal Cove Rapids,31.03,completed
trip_1872,driver_15,user_53,2025-07-10 04:51:59,2025-07-10 05:47:59,695 Rosella Cove,541 Tunnel Pike,26.2,completed
trip_1873,driver_15,user_67,2025-07-10 10:25:08,2025-07-10 10:57:08,1038 Carnelian Route,781 Lower Fort Mason Highway,17.73,completed
trip_1874,driver_4,user_70,2025-07-10 02:58:52,2025-07-10 03:32:52,188 Surrey Pine,1208 Jack Kerouac Route,,cancelled
trip_1875,driver_8,user_54,2025-07-10 14:34:19,2025-07-10 15:22:19,770 Serrano Trace,680 South Gate Turnpike,,completed
trip_1876,driver_7,user_54,2025-07-10 06:08:33,2025-07-10 06:23:33,581 Redondo Motorway,,,completed
trip_1877,driver_6,user_77,2025-07-10 06:27:48,2025-07-10 07:10:48,1317 Wiese Point,180 Daggett Drive,13.37,completed
trip_1878,driver_12,user_66,2025-07-10 08:12:00,2025-07-10 08:18:00,551 North Hughes Grove,442 Boutwell Pine,42.3,completed
trip_1879,driver_3,user_66,2025-07-10 06:56:07,2025-07-10 07:20:07,1031 Bennington Field,714 De Montfort Highway,,cancelled
trip_1880,driver_3,user_47,2025-07-10 18:36:58,2025-07-10 19:10:58,1322 Dr Tom Waddell Trace,1311 Ingerson Rapids,47.59,completed
trip_1881,driver_1,user_50,2025-07-10 04:26:35,2025-07-10 05:01:35,752 General Kennedy Ranch,,38.22,completed
trip_1882,driver_10,user_55,2025-07-10 15:55:35,2025-07-10 16:53:35,408 Quarry Mews,1389 Admiral Cove,44.5,completed
trip_1883,driver_3,user_62,2025-07-10 00:47:39,2025-07-10 01:28:39,550 Wayne Crossing,1399 Bercut Access Circle,33.9,completed
trip_1884,driver_8,user_72,2025-07-10 19:18:54,2025-07-10 19:45:54,80 Howard Hill,116 Heather Court,36.88,completed
trip_1885,driver_1,user_67,2025-07-10 12:41:49,2025-07-10 12:54:49,236 Myrtle Canyon,,42.45,completed
trip_1886,driver_3,user_51,2025-07-10 06:03:29,2025-07-10 06:45:29,1292 Coleridge Row,352 Pine Street,7.59,completed
trip_1887,driver_5,user_59,2025-07-10 05:45:57,2025-07-10 06:18:57,1154 Keystone Field,888 Amatury Viaduct,35.53,completed
trip_1888,driver_2,user_73,2025-07-10 11:56:45,2025-07-10 12:47:45,211 Baden Hill,68 Gateview 2 Shore,23.41,completed
trip_1889,driver_18,user_75,2025-07-10 17:30:35,2025-07-10 17:35:35,836 Clarence Parkway,1148 Nahua Loop,5.46,completed
trip_1890,driver_7,user_57,2025-07-10 18:26:11,2025-07-10 19:20:11,238 Bache Gardens,312 San Buenaventura Parkway,48.14,completed
trip_1891,driver_3,user_61,2025-07-10 09:07:51,2025-07-10 10:00:51,203 Adam Ferry,989 Severn Row,,in_progress
trip_1892,driver_3,user_68,2025-07-10 17:46:49,2025-07-10 18:43:49,1020 Marne Path,407 Miguel Garden,31.82,completed
trip_1893,driver_4,user_57,2025-07-10 20:57:59,2025-07-10 21:42:59,1265 Belgrave Annex,352 Anderson Garden,17.33,completed
trip_1894,driver_20,user_63,2025-07-10 01:50:18,2025-07-10 02:50:18,312 Glenbrook Pike,1203 Liggett Pass,34.35,completed
trip_1895,driver_12,user_56,2025-07-10 01:58:13,2025-07-10 02:30:13,700 Moffitt Creek,194 Carl Bend,,cancelled
trip_1896,driver_2,user_60,2025-07-10 21:06:19,2025-07-10 21:47:19,230 Lee Annex,176 Breen Turnpike,12.02,completed
trip_1897,driver_4,user_46,2025-07-10 10:30:41,2025-07-10 11:10:41,1016 Tompkins Mews,1002 Flood Trail,36.59,completed
trip_1898,driver_15,user_51,2025-07-10 18:02:50,2025-07-10 18:51:50,50 Florentine Square,1259 Carmel Walk,21.31,completed
trip_1899,driver_15,user_50,2025-07-10 03:01:49,2025-07-10 03:54:49,1312 Portal Hill,936 West View Alley,46.63,completed
trip_1900,driver_14,user_46,2025-07-10 11:03:49,2025-07-10 11:30:49,224 Wallen Extension,231 Battery Cranston Place,34.58,completed
trip_1901,driver_14,user_48,2025-07-10 02:53:19,2025-07-10 03:34:19,321 Tunnel Row,748 Greenough Park,39.46,completed
trip_1902,driver_7,user_66,2025-07-10 12:19:46,2025-07-10 12:55:46,,72 Capistrano Run,14.36,completed
trip_1903,driver_7,user_64,2025-07-10 04:47:30,2025-07-10 04:56:30,364 Pulaski Parkway,565 Nauman Highway,37.32,completed
trip_1904,driver_9,user_60,2025-07-10 02:42:23,2025-07-10 03:37:23,1323 Tulare Path,1052 Spears Grove,39.34,cancelled
trip_1905,driver_12,user_50,2025-07-10 16:15:15,2025-07-10 16:22:15,789 Dow Run,700 Chester Motorway,21.46,completed
trip_1906,driver_12,user_56,2025-07-09 23:49:51,2025-07-10 00:16:51,37 Iron Motorway,267 Nadell Path,,in_progress
trip_1907,driver_8,user_55,2025-07-10 11:04:35,2025-07-10 12:00:35,605 Goldberg Pine,606 Hiliritas Estate,15.83,completed
trip_1908,driver_12,user_61,2025-07-10 22:42:55,2025-07-10 23:30:55,632 Washington Bend,858 Pemberton Creek,22.49,completed
trip_1909,driver_7,user_49,2025-07-10 10:31:47,2025-07-10 11:07:47,573 Dormitory Freeway,369 Lower Alley,,in_progress
trip_1910,driver_8,user_73,2025-07-10 17:36:55,2025-07-10 18:18:55,863 Keyes Field,738 La Playa Bayou,8.9,completed
trip_1911,driver_17,user_69,2025-07-10 15:11:12,2025-07-10 15:49:12,347 Morningside Field,764 Amatury Extension,16.06,completed
trip_1912,driver_11,user_62,2025-07-10 06:26:25,2025-07-10 06:58:25,429 Marcela Path,1292 Galindo Extension,21.86,completed
trip_1913,driver_13,user_48,2025-07-10 08:28:23,2025-07-10 08:43:23,1148 Woodhaven Lake,219 Acevedo Hills,35.83,completed
trip_1914,driver_13,user_60,2025-07-10 10:41:32,2025-07-10 10:53:32,765 Germania Spur,935 Dawnview Stravenue,41.75,completed
trip_1915,driver_5,user_64,2025-07-10 03:22:35,2025-07-10 03:56:35,568 Deming Junction,687 Sagamore Ranch,8.85,completed
trip_1916,driver_5,user_60,2025-07-10 03:52:26,2025-07-10 04:11:26,325 Columbia Square Bridge,872 Cedar Station,15.89,in_progress
trip_1917,driver_16,user_55,2025-07-10 15:25:21,2025-07-10 15:56:21,1337 Fairfax Mews,1295 Lyndhurst Stravenue,37.36,completed
trip_1918,driver_10,user_56,2025-07-10 03:19:53,2025-07-10 04:14:53,702 North 15Th Place,1288 Don Chee Cove,21.76,completed
trip_1919,driver_3,user_62,2025-07-10 17:03:53,2025-07-10 17:27:53,950 Colin Grove,749 San Juan Green,16.66,completed
trip_1920,driver_4,user_73,2025-07-10 00:33:38,2025-07-10 01:33:38,1050 Panorama Pike,335 Avila Loop,15.99,completed
trip_1921,driver_18,user_60,2025-07-10 19:42:15,2025-07-10 20:37:15,13 Madrone Field,1033 Ina Mews,,cancelled
trip_1922,driver_3,user_60,2025-07-10 19:41:00,2025-07-10 19:49:00,340 Young Mall,461 San Fernando Junction,41.21,completed
trip_1923,driver_16,user_58,2025-07-10 18:48:02,2025-07-10 19:17:02,18 Beideman Rapids,860 Skyline Landing,,completed
trip_1924,driver_8,user_66,2025-07-10 14:40:48,2025-07-10 14:50:48,1083 Brady Crescent,1332 Hollister Arcade,,in_progress
trip_1925,driver_7,user_78,2025-07-10 11:39:38,2025-07-10 12:21:38,233 Arco Shore,624 Meadowbrook Rapids,12.58,completed
trip_1926,driver_3,user_77,2025-07-10 10:32:24,2025-07-10 11:05:24,821 Lyndhurst Rapids,545 Emerald Shore,,completed
trip_1927,driver_20,user_66,2025-07-10 04:58:49,2025-07-10 05:28:49,727 Cleary Walk,522 Cecilia Estate,,cancelled
trip_1928,driver_10,user_56,2025-07-10 11:04:15,2025-07-10 11:59:15,498 Sheridan Row,1306 Gladiolus Drive,,cancelled
trip_1929,driver_14,user_57,2025-07-10 11:38:27,2025-07-10 12:06:27,,267 General Kennedy Square,40.21,completed
trip_1930,driver_11,user_51,2025-07-10 23:39:13,2025-07-11 00:05:13,239 Bernard Road,456 States Boulevard,,in_progress
trip_1931,driver_2,user_75,2025-07-10 01:45:48,2025-07-10 02:03:48,78 Hyde Arcade,1103 Roosevelt Rapids,14.87,completed
trip_1932,driver_3,user_48,2025-07-10 05:28:34,2025-07-10 05:43:34,625 Millwright Cottage Access Lane,260 Colonial Route,27.3,completed
trip_1933,driver_1,user_76,2025-07-10 21:46:40,2025-07-10 22:04:40,171 Brosnan Garden,450 Del Sur Point,20.82,cancelled
trip_1934,driver_18,user_65,2025-07-10 05:29:42,2025-07-10 06:03:42,1046 Fell Access Court,1130 West Clay Court,14.04,completed
trip_1935,driver_12,user_77,2025-07-10 15:02:00,2025-07-10 15:44:00,15 Galewood Drive,542 Santa Ana Run,21.41,completed
trip_1936,driver_19,user_60,2025-07-10 00:43:06,2025-07-10 01:19:06,87 Midcrest Gardens,1156 Baden Lodge,46.98,completed
trip_1937,driver_3,user_72,2025-07-10 03:20:56,2025-07-10 03:41:56,454 Shoup Road,637 Merritt Lodge,,completed
trip_1938,driver_19,user_58,2025-07-10 01:24:44,2025-07-10 02:24:44,356 Ogden Lane,380 Tompkins Extension,39.37,completed
trip_1939,driver_5,user_57,2025-07-10 15:59:45,2025-07-10 16:24:45,889 Lafayette Place,1097 Santa Fe Garden,,completed
trip_1940,driver_13,user_57,2025-07-10 10:53:32,2025-07-10 11:05:32,916 Kittredge Creek,1270 Burnside Garden,26.54,completed
trip_1941,driver_18,user_72,2025-07-10 16:59:22,2025-07-10 17:25:22,28 Kissling Bridge,1105 Manzanita Turnpike,38.91,completed
trip_1942,driver_3,user_71,2025-07-10 09:11:38,2025-07-10 09:26:38,1205 Lindsay Hill,238 Margrave Pike,,cancelled
trip_1943,driver_3,user_51,2025-07-10 15:56:14,2025-07-10 16:15:14,273 Grattan Trace,1010 Baltimore Field,18.02,completed
trip_1944,driver_19,user_50,2025-07-10 01:28:12,2025-07-10 02:26:12,362 Saint Germain Path,221 Crystal Crescent,28.26,completed
trip_1945,driver_20,user_78,2025-07-10 05:53:38,2025-07-10 06:30:38,1287 Walter U Lum Extension,776 San Marcos Street,29.41,in_progress
trip_1946,driver_18,user_55,2025-07-10 07:49:13,2025-07-10 08:36:13,612 Malden Court,25 Clyde Turnpike,42.12,completed
trip_1947,driver_5,user_77,2025-07-10 13:49:14,2025-07-10 14:43:14,649 Elsie Turnpike,480 Isola Lodge,25.54,completed
trip_1948,driver_4,user_54,2025-07-10 03:25:17,2025-07-10 04:07:17,366 Tillman Run,421 Larch Court,6.84,completed
trip_1949,driver_7,user_54,2025-07-10 12:30:54,2025-07-10 12:44:54,1296 Custer Green,532 Oneida Motorway,14.59,completed
trip_1950,driver_2,user_71,2025-07-10 18:31:13,2025-07-10 19:28:13,1035 Moreland Loop,315 Poplar Row,31.34,completed
trip_1951,driver_16,user_48,2025-07-10 01:58:51,2025-07-10 02:27:51,1066 Dow Drive,127 Grand View Freeway,19.74,completed
trip_1952,driver_20,user_52,2025-07-10 08:16:53,2025-07-10 09:12:53,724 Louisburg Estate,657 Caire Gardens,42.03,completed
trip_1953,driver_1,user_52,2025-07-10 05:49:59,2025-07-10 06:41:59,,190 Urbano Path,8.57,in_progress
trip_1954,driver_15,user_70,2025-07-10 05:24:54,2025-07-10 05:39:54,1024 Havens Viaduct,1022 Casitas Loop,16.35,completed
trip_1955,driver_17,user_57,2025-07-10 03:47:42,2025-07-10 04:19:42,1023 Sweeny Mall,736 Berkshire Run,40.04,completed
trip_1956,driver_7,user_46,2025-07-10 06:17:29,2025-07-10 06:45:29,370 Gardenside Street,186 Cole Manor,,completed
trip_1957,driver_15,user_73,2025-07-10 13:25:26,2025-07-10 14:17:26,313 Keppler Garden,1189 Codman Field,49.57,cancelled
trip_1958,driver_20,user_68,2025-07-10 01:02:31,2025-07-10 01:52:31,1123 Alberta Lake,,38.03,completed
trip_1959,driver_11,user_64,2025-07-10 14:40:12,2025-07-10 15:15:12,950 Windsor Route,1161 Kenny Avenue,,cancelled
trip_1960,driver_8,user_61,2025-07-10 06:29:10,2025-07-10 06:35:10,755 Bayview Park Circle,1181 Double Rock Manor,11.84,completed
trip_1961,driver_9,user_68,2025-07-10 20:21:20,2025-07-10 21:14:20,605 Fair Oaks Creek,986 Kenneth Rexroth Garden,35.27,completed
trip_1962,driver_1,user_74,2025-07-10 11:22:28,2025-07-10 12:14:28,714 Leavenworth Viaduct,1258 Linda Vista Cove,,in_progress
trip_1963,driver_12,user_54,2025-07-10 16:28:37,2025-07-10 17:08:37,296 Donner Trace,252 H Shore,45.43,completed
trip_1964,driver_9,user_74,2025-07-10 14:17:15,2025-07-10 14:24:15,1038 Andrew Parkway,19 Britton Square,20.07,completed
trip_1965,driver_11,user_51,2025-07-10 10:48:16,2025-07-10 11:16:16,1012 Derby Row,780 Ottawa Lane,20.92,completed
trip_1966,driver_19,user_75,2025-07-10 00:58:47,2025-07-10 01:09:47,188 Security Pacific Mall,1205 Alana Gardens,,completed
trip_1967,driver_3,user_68,2025-07-10 21:24:37,2025-07-10 22:12:37,1126 Prescott Avenue,1388 Christmas Tree Point Spur,,in_progress
trip_1968,driver_1,user_67,2025-07-10 23:18:58,2025-07-10 23:34:58,,106 Goleta Junction,27.31,completed
trip_1969,driver_4,user_76,2025-07-10 14:54:05,2025-07-10 15:43:05,1255 Baldwin Highway,1036 Marvel Lane,27.95,completed
trip_1970,driver_20,user_50,2025-07-10 01:32:34,2025-07-10 01:55:34,1316 Lendrum Bayou,652 Merlin Loop,12.71,completed
